subject_id,trial_type,trial_index,time_elapsed,block,rt,stimulus,planet,community,response,correct,key_press,learning_correct_response,parse,init_locations,final_locations,browser_interactions,num_comp,planet_map
14402,commdev-instructions,772,1719846,NA,382.69999999552965,"<p>Each galaxy has many planets.</p>.<p>So, not every planet you see means you traveled to a different galaxy.</p><p>Only press when you think you traveled to a different galaxy.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,773,1730267,NA,714.6000000014901,<p>Great! You will have 1 second to respond. Try to respond before the time runs out! </p><p>Please pay attention. You'll be asked about the galaxies later.</p>,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,774,1734588,NA,345.5,"<p>Before you start, we are going to ask you some questions about how the game works.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,779,1789539,NA,536.2999999970198,"<img src=""img/spacelaunch.png"" width = 300px><p>It's time to start your new mission! You will go on four different missions.</p><p>Each one will take a few minutes and you will get a break between missions.</p><p>Remember, press the <strong>SPACEBAR</strong> when you think you've traveled to a different galaxy.</p><img src=""img/spacebar.png"">",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,781,1792426,parseblock1,1157.8000000044703,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,782,1793692,parseblock1,null,img/planet3.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,783,1794947,parseblock1,220.09999999403954,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,784,1796211,parseblock1,366.90000000596046,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,785,1797473,parseblock1,695.7000000029802,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,786,1798729,parseblock1,838.5,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,787,1799987,parseblock1,653.5,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,788,1801248,parseblock1,null,img/planet6.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,789,1802500,parseblock1,838.3999999985099,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,790,1803754,parseblock1,null,img/planet6.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,791,1805009,parseblock1,541.5,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,792,1806264,parseblock1,605.5,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,793,1807521,parseblock1,518.2999999970198,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,794,1808772,parseblock1,766.7999999970198,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,795,1810023,parseblock1,560.8000000044703,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,796,1811285,parseblock1,null,img/planet14.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,797,1812543,parseblock1,35.900000005960464,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,798,1813805,parseblock1,614.1000000014901,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,799,1815065,parseblock1,1027.9000000059605,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,800,1816319,parseblock1,870.6000000014901,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,801,1817576,parseblock1,null,img/planet4.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,802,1818830,parseblock1,17.200000002980232,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,803,1820081,parseblock1,411.70000000298023,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,804,1821332,parseblock1,731.5999999940395,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,805,1822588,parseblock1,null,img/planet2.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,806,1823840,parseblock1,353.09999999403954,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,807,1825092,parseblock1,825.7999999970198,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,808,1826344,parseblock1,974.0999999940395,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,809,1827596,parseblock1,null,img/planet4.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,810,1828847,parseblock1,null,img/planet2.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,811,1830098,parseblock1,306.90000000596046,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,812,1831351,parseblock1,619.1000000014901,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,813,1832602,parseblock1,957.3999999985099,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,814,1833854,parseblock1,864.5,img/planet14.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,815,1835105,parseblock1,959.8000000044703,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,816,1836356,parseblock1,1064,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,817,1837607,parseblock1,null,img/planet6.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,818,1838858,parseblock1,3.7999999970197678,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,819,1840110,parseblock1,304.79999999701977,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,820,1841362,parseblock1,672.8999999985099,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,821,1842615,parseblock1,1030.7000000029802,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,822,1843866,parseblock1,1189.8999999985099,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,823,1845118,parseblock1,null,img/planet4.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,824,1846370,parseblock1,212.40000000596046,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,825,1847622,parseblock1,362,img/planet14.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,826,1848873,parseblock1,531.2000000029802,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,827,1850125,parseblock1,786.7000000029802,img/planet14.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,828,1851376,parseblock1,1088.2000000029802,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,829,1852627,parseblock1,null,img/planet12.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,830,1853881,parseblock1,74,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,831,1855131,parseblock1,202.89999999850988,img/planet4.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,832,1856383,parseblock1,525.3999999985099,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,833,1857635,parseblock1,760.6999999955297,img/planet12.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,834,1858901,parseblock1,797.3999999985099,img/planet3.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,835,1860152,parseblock1,1169.5,img/planet2.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,836,1861404,parseblock1,null,img/planet14.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,837,1862655,parseblock1,11.700000002980232,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,838,1863907,parseblock1,258.69999999552965,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,839,1865158,parseblock1,560.1000000014901,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,840,1866417,parseblock1,1172.6000000014901,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,841,1867667,parseblock1,1230.8000000044703,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,842,1868932,parseblock1,1204,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,843,1870183,parseblock1,null,img/planet7.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,844,1871435,parseblock1,214.10000000149012,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,845,1872687,parseblock1,468.70000000298023,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,846,1873939,parseblock1,null,img/planet15.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,847,1875190,parseblock1,393.1000000014901,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,848,1876443,parseblock1,610.5,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,849,1877694,parseblock1,761.6000000014901,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,850,1878945,parseblock1,1093.6000000014901,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,851,1880196,parseblock1,1139.4000000059605,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,852,1881448,parseblock1,null,img/planet14.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,853,1882700,parseblock1,2,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,854,1883951,parseblock1,944.8999999985099,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,855,1885203,parseblock1,887.5,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,856,1886454,parseblock1,604.5,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,857,1887710,parseblock1,549,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,858,1888962,parseblock1,470.6000000014901,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,859,1890214,parseblock1,592.4000000059605,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,860,1891466,parseblock1,535.2999999970198,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,861,1892718,parseblock1,536.2999999970198,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,862,1893969,parseblock1,423.5,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,863,1895232,parseblock1,659.3999999985099,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,864,1896484,parseblock1,null,img/planet7.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,865,1897736,parseblock1,1052.1999999955297,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,866,1898988,parseblock1,788.3999999985099,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,867,1900239,parseblock1,1079,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,868,1901490,parseblock1,910.7000000029802,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,869,1902741,parseblock1,null,img/planet1.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,870,1903997,parseblock1,74.10000000149012,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,871,1905248,parseblock1,522.1999999955297,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,872,1906499,parseblock1,626,img/planet15.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,873,1907752,parseblock1,211.79999999701977,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,874,1909004,parseblock1,445.29999999701977,img/planet9.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,875,1910255,parseblock1,839.2000000029802,img/planet7.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,876,1911506,parseblock1,1066.7999999970198,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,877,1912758,parseblock1,1008.6999999955297,img/planet13.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,878,1914010,parseblock1,null,img/planet8.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,879,1915262,parseblock1,11.799999997019768,img/planet1.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,880,1916514,parseblock1,378,img/planet11.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,881,1917765,parseblock1,303,img/planet1.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,882,1919016,parseblock1,528.7000000029802,img/planet10.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,883,1920268,parseblock1,651.5,img/planet11.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,884,1921520,parseblock1,840.7999999970198,img/planet10.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,885,1922772,parseblock1,671,img/planet11.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,886,1924023,parseblock1,877.8000000044703,img/planet5.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,887,1925275,parseblock1,null,img/planet6.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,888,1926526,parseblock1,284.80000000447035,img/planet11.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,889,1927778,parseblock1,578.3999999985099,img/planet5.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,890,1929030,parseblock1,null,img/planet11.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,891,1930281,parseblock1,841.6999999955297,img/planet6.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,892,1931532,parseblock1,1012.2000000029802,img/planet10.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,893,1932783,parseblock1,null,img/planet1.png,NA,Number not found in mappings,null,NA,NA,NA,FALSE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-sound-image-keyboard-response,894,1934034,parseblock1,475.3999999985099,img/planet8.png,NA,Number not found in mappings,NA,NA,NA,NA,TRUE,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
