subject_id,rt_μ,rt_σ,rt_shift,β_trial,β_anticipation,β_zero_order,α_zero_order,αM,γ,λ,β_targets_2,β_targets_3,β_targets_4,β_targets_5,β_targets_6,β_targets_7,β_targets_8,β_targets_9,β_targets_10,β_targets_11,β_targets_12,β_targets_13,β_targets_14,β_targets_15,β_key_2
14415.0,-0.3302280786108716,-1.6619383866192536,-1.4658359097966231,-0.02760521560764888,-0.3621935107709311,-0.26982579259391304,-1.711250093525741,-1.4135476480367395,0.6491397520326982,0.38171282699046205,-0.026157439809341862,0.03306379606732207,0.01376111894737375,0.01930159433564006,-0.005260134974962209,0.07001999094985616,0.01812489613540713,0.008175417099972925,-0.05266867455874249,0.03758379808968037,0.08819416985876424,0.07579698851648922,0.09729911696680998,0.06571103833827376,0.009852478438603656
14416.0,-0.7638038207337545,-1.3222206967360366,0.16410824858411832,-0.10646831246637328,-0.5080808051893418,-0.3728752395803548,-1.6572301421003057,-1.2629237486424676,1.0610760283541405,0.2541868265275327,0.018438997735275808,0.10403223410973114,0.029962041161132703,0.02778810450701365,0.03697806700686097,0.08882726199147474,0.10575571028439414,-0.011766780064052568,-0.061947939941664705,0.04558356294519627,0.03796998420584497,0.03410488270171365,0.062136088559759974,0.05687774438860623,-0.03069005216504863
14417.0,-0.20660511712446436,-1.5233426052362133,-1.499316515398566,-0.2882783908170029,-0.9726642384465235,-0.23918532959877722,-1.5663472211615628,-1.8161694312577648,0.6164904383363453,0.4052395495078013,0.026557906517896822,0.09938889668789054,0.04737270288776963,0.03205172862885568,0.0573580937422695,0.06803423524735952,0.09583003712117759,-0.011695072430969239,-0.0411645197030346,0.03768780104429497,0.041727742578989056,0.03319861470082537,0.06047477380529385,0.0414717867449408,-0.02345620931875497
14460.0,-0.4900261914750687,-1.445156674745694,-0.18696522556649905,-0.14439736371165754,-0.45331433049050496,-0.3343497420891317,-1.6843119132701982,-1.639796628750203,0.7015459847092608,0.21508748757179005,0.04526997272667114,0.059261627210646484,0.014108862429722669,0.02909797336428733,0.00700075340228062,0.08334592419904983,0.0982139897403782,0.030158626195517492,-0.0161415956986188,0.03903669365201632,0.1249172870762269,-0.005669959660566932,0.12377932580658248,0.04862623170984592,0.00573654465663639
14463.0,-0.35522121781392196,-1.3758048233301814,-1.7788159739699465,-0.17957703563293145,-0.3228115260120272,-0.27020709157561035,-1.714510688807314,-1.3685050645503352,0.4943867839412311,0.29569373114224407,-0.01852487876707051,0.07217712050461775,0.0483665386132153,0.034034626978251575,0.058788597914940274,0.07110449415157838,0.0941611837432422,-0.0012787083029076147,-0.03775762661983332,0.04636073936174188,0.012351827408106456,0.020344493359104845,0.08124674524369457,0.038377832564256,0.01639868625542148
14464.0,-0.8517203673796904,-1.7566084685804912,-0.2986960687681531,0.07888812934122662,-0.6545795397295859,-0.0801736396491612,-1.7056036195113704,-1.3162192808852682,1.1849213373010974,0.14040826149062188,-0.025356973774341575,0.13226673483794105,0.018372400902531463,0.05926048318303123,0.0822760180361149,0.06881585285195696,0.1116407091008374,0.012546345509371467,-0.05305770063383176,0.0359439670181826,0.047187087764444045,-0.011198398366391644,0.10478445294059494,0.0404356468245768,0.03798032773221411
14477.0,-0.14643077593389797,-1.7078766384568764,-2.5529872445036044,-0.038157069683031154,-0.12655933890512794,-0.3652127755924686,-1.9352365460698455,-1.2734433602844275,-0.9013715482962317,-0.3674895002736147,-0.028685171511746297,0.04579490597927179,0.0476099734723819,0.05821801164136177,0.040022687854088974,0.10682571847722455,0.1047480555551471,-0.005023540293142651,-0.050995587717188595,0.011389388676987409,0.0506160324268841,0.007015234399006348,0.07911276652985033,0.03718605018866855,0.012654701770475143
14478.0,-0.3702333954807855,-1.872300771836405,-1.6769966165823376,-0.08638526204906555,-0.19378919016673551,-0.20016812683644883,-1.8655717680081805,-1.4360235879664873,-0.09937763488739138,0.1392679467261505,-0.014454054054981564,0.05995040337821942,0.03206598486471949,0.04271021879828377,0.03128034009385746,0.06819685939844916,0.08424052333440371,-0.011721024855371959,-0.033082357795291596,0.05028991975229312,0.07335457543898521,0.006140430430291086,0.04890565167697136,0.029198951322477164,0.04398195427983365
14479.0,-0.6893582914592719,-1.3196613629550091,0.36911809852406136,-0.15458479829043484,-0.9385880878581482,-0.22166620888112967,-1.6095996205369807,-1.586068653762094,1.3120405982253538,1.2114148672274438,-0.0397091007448173,0.08238375457096195,0.031027564513914457,0.031983986540192515,0.061445381753913134,0.0760450487791169,0.10047426932934143,-0.019709587076514375,-0.01746974229724665,0.04183957866054898,0.08003092316598169,0.017486463543586992,0.08770122515504691,0.04672791033235605,0.02502056915217039
14481.0,-0.6149844598350291,-1.4804808432142649,-0.20954538388254276,-0.3173854748412005,-1.2902249355882012,0.04890290011364194,-1.5701265798916966,-0.6747230474698094,1.397209046509714,0.7098563437219516,0.015801045132932054,0.1054217072624562,0.02844230620376175,0.006476778178745604,0.03463852828559088,0.08805423896011898,0.09011978153710563,-0.007084954932968094,-0.013441993140913273,0.04038592604960639,0.027179773504098555,0.029045048611247636,0.0926344733297922,0.07883573181201026,0.012288473835847006
